,ARAF,BRAF,CBL,DUSP4,DUSP6,EGFR,ERRFI1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PTPN11,RAF1,SHC1,SOS1,SPRY2,SPRY4,mARAF,mBRAF,mCBL,mDUSP4,mDUSP6,mEGFR,mERRFI1,mGRB2,mHRAS,mKRAS,mMAP2K1,mMAP2K2,mMAPK1,mMAPK3,mNRAS,mPTPN11,mRAF1,mSHC1,mSOS1,mSPRY2,mSPRY4
LS180,-0.562021705747626,-0.811376747188849,-0.514339469497123,,0.316687211210762,0.928926561638816,-0.571422303260585,-0.242311250348038,1.4377802749081,,-0.702474231346036,-0.546074789719641,-0.491962950133314,-0.500855389711719,0.872806411905089,-0.313924953690341,-0.8690133642258,,-0.597288899153992,1.16841280556729,-0.931719755561073,2.7913430060983075,1.618443242459159,2.0944705384079287,1.7402679095732103,2.972985516558075,1.9132157502507345,3.2982598541222665,3.16211074542684,2.445437905877634,2.4451691364498385,3.3484398579190837,3.4780133505474184,2.4013257456286574,2.0685474155920263,3.0762702431804616,4.137827014583835,3.3514852926505836,2.6376635015452115,2.079832715161513,2.873892269519052,2.440336319582242
MOLM13,1.66933131240102,1.69946128772666,-0.37332761094149,,-1.55780735432922,-1.15370562703576,-1.82868443414866,0.174838379126802,-4.0139488932576,,-0.124853174705975,0.351941156271024,0.126243634202568,-0.538476486033901,-1.34306020762333,0.0686262581603369,0.433416430888988,,1.84603417258403,-0.469172292941048,-1.84000948377743,2.9680732655600166,1.6945802104500411,0.8847505279521405,-2.7334987868683105,-0.04544935090574527,-2.6343751083415405,-0.14305661384959426,3.4893242473739505,1.72855516873325,2.8640848194879913,3.3712225929102186,2.935467274565515,2.6058476567628155,1.8906133626557449,3.801035577238518,3.739451363365786,3.6850521392795494,3.0777591652779113,2.6153572600053825,1.9525778703133045,-3.1040750093910234
KARPAS299,0.80847207135141,0.360084204612667,0.201360757037777,,-0.697038617249209,-2.39083610684208,0.695451441254857,1.18131252197882,-0.180504697372374,,1.37242010237736,0.291330092692524,0.706566427247846,0.846324394758951,-0.0308536816993839,-0.0101549100529845,-0.162279835276399,,-0.389178676613101,-1.9140441200605,-1.06338860376281,2.76155937195447,2.3568554515252877,2.5581183871099067,2.9719159019523302,3.373497251019877,-2.7902233014515905,-2.4557071353835727,4.0117343947759645,2.2396495530620038,2.4679469774629665,3.4484212404504233,3.810014642799881,2.728800092020807,2.467056614941829,3.2198353643629005,3.777570045433688,3.6937774393761282,2.7566308195089384,2.860467951703156,-4.354613822743671,-0.46105023080815605
DU145,-0.463203189406765,-0.378785586556002,0.231774474980324,,-0.989222534661287,1.73799901155481,1.96381626618861,-0.269875251157383,0.292371491941384,,0.0282312777277672,-0.279618844806196,-0.446999608133991,0.417872641984382,-0.186596217416661,-0.0270647879307605,-0.233712207747413,,-0.336936867673292,-0.587139997501707,,2.178610177151849,1.879090933873054,2.500336987443358,1.5957121435755464,3.412437309670255,-2.226967546535457,0.8649553313369951,3.31884784864513,3.2763481894204665,2.190575856831046,3.2106178212212084,3.651751150344518,2.5535227836515775,2.5783894032897687,3.1250661187899302,3.374928694384982,3.6425737012374246,4.665559486000875,2.501722795841409,3.433935590249929,4.957143092655571
G401,-0.64395244451438,-0.644188738845099,-0.277432882947544,,0.479551526811565,-2.4437597263353,2.92817617830351,-0.399900179747604,0.0589152627176899,,-1.13758860957929,-0.6630128418487,-0.21024256781004,-0.169131049814946,0.106680064512593,-0.223175297611071,-0.529610257505373,,-0.174284149547379,-2.48091460867043,,2.4557095321307,1.394193083913246,2.2407533053460402,-1.60127630911347,-1.68156246824372,-2.395052417543338,1.6732968276919011,3.2742197045474346,2.8308635265727893,1.5303644016041984,2.486280705341144,4.1096140545528685,2.687942727345069,1.6731504675556375,3.5363865660569087,3.627208816663848,3.846688434193422,4.642196184824538,2.2922387537399,0.6690081647066195,2.412085029416136
IM95,-1.12419728469448,-0.369015586187252,-1.13135517964656,,-0.394471809651355,0.247648424213816,1.38456925956074,0.22437413999411,0.511815077207934,,-0.0269541354113156,-0.179864272187876,-0.469301060109431,-0.219732445677933,0.865854535514034,-0.896560546057442,-2.52620828440515,,-0.654457264192086,3.11872098004226,,2.186908212834241,1.6087216559836806,1.9089823480258752,1.0170189349196854,-0.8808222418212137,-0.22713776758615617,0.9661888534605942,3.609847069225743,2.937106901904441,2.7321898152886903,2.999858747935698,3.231136356438699,2.4238465164835366,1.9416769158393705,3.536677707215844,3.8062090536503654,3.798507102597036,3.245872123398759,2.118296803448509,-0.016860340071616815,-1.270319180871982
JHUEM2,0.0457417799507353,-0.0147204669519586,0.541036797249402,,2.43121882401889,-1.09239957728711,-0.860606593705705,0.099274129328872,-0.308087590475822,,-0.380257626340272,0.186355984800815,0.166875936492603,0.0485725187367755,-0.314510051550985,0.330825580317613,0.870357493742292,,0.809852316335443,-1.65023641434033,,2.8725358619819668,1.380889782661031,1.9852022882291243,1.956284718053853,3.930644543355932,2.144390915905717,3.6480340218190186,3.168731344025812,2.9764729986151797,2.852410251609046,3.0615153324330953,2.93050551563581,2.7679467147749772,2.228096433003288,3.121589293366819,3.8189181920146913,3.456714078251134,3.598240596674417,2.0412878590469563,3.3283399093587644,2.252282886264201
KARPAS422,-1.18489438833728,0.421289217311373,0.827910466362985,,-0.120015891169967,-1.77649156876343,-3.94571024146877,1.21072559536457,-0.646383738226326,,0.909774586002509,0.688051254633891,-0.442855501436891,-0.501580929407932,0.380365939906459,-0.951728233742134,-0.64544156939575,,-0.228545879939607,-3.80678624711666,,3.1425907152388923,1.7880526072967287,2.0701762511329687,2.6419816211325053,2.942674265079345,-1.9187045989778415,-1.3619491259312335,3.6311973737728516,2.814635965835729,3.1054831375131102,3.592539244010493,3.8315870537776644,2.38847834511498,2.909248030332214,2.987009339141538,3.3598196772081774,3.866628070937754,3.318561871134045,1.6121063489883736,1.1774388725473948,1.9918240719622018
KASUMI1,2.02608208201283,0.909263631426118,-0.481931020559841,,-0.291040415177987,-2.21269927040268,-2.57911204090931,0.387775232911922,-0.407702646124309,,-0.399472647862028,0.0504072861469864,0.273140093514804,-1.35055225972864,-1.19804804220629,0.870931245165771,1.62997439826271,,0.459159552591627,-1.55045623482401,,2.76711753253981,2.299145183282868,2.8492603696537335,2.307323847341219,3.72494616015033,-2.646121018830215,-0.4023240464116067,3.8879864275999045,2.49517046285362,3.0173371973063756,2.6345615243250013,3.3133674879609183,2.9074255124619923,2.178284111605257,3.270617818575154,3.541150610088797,3.7867295873220344,2.8459611560943765,1.8595800983517663,2.408286550524586,0.5742172374565836
HCC15,0.29326535858523,-0.469130001141999,0.178746097927851,,-1.23303683150677,1.94344051956186,0.453486451799571,-1.43119542958475,0.545471782333747,,0.0118131276572224,-0.323267395275852,-0.430536860879858,0.121555837588389,0.0944522479675886,0.0189742798538775,-1.0255604963789,,-0.29247423334391,-0.178816964624494,,2.47533599684805,1.2966923586286292,1.9058081333833117,-0.3144984386111393,1.8314464198296099,3.41581666396532,2.8355048342331024,2.7972569442888036,2.176383344209013,2.2067798906862963,2.1251818215816365,3.335313956546529,2.1781470870646267,2.7136677265529165,2.605648267484129,3.1466276606605765,3.261874009767569,3.2806217001978486,2.608436106061147,-0.08474993597599423,-0.7388623772913312
U87MG,0.492849496217908,-0.0155469243988079,-0.43139058153866,,-0.274710003546043,0.848109623588351,1.49630686965707,0.0504559416701208,-0.0935935308038162,,1.15682409230708,0.467226581613444,0.795364470129225,0.924613149503358,0.484970324098798,0.284153670422171,0.646601336484272,,-0.0961211474775829,1.13479733090065,,2.955071724334075,1.536387534676373,2.156966081428203,1.6110985328404785,2.171035734840833,-3.2337509124534134,0.8210653484745135,3.7668885569525883,1.46932720924896,1.8632208470003901,3.1166348827216117,3.9434577169540335,2.231931915389952,2.1710642492893912,3.342144232768427,3.3649793559275136,3.876882755848406,2.8873338146827137,1.941501875450506,2.0947857154144356,-0.7247596300922964
ASPC1,-0.0541232323573088,-0.411979584165627,0.536107807582018,1.91275730408379,0.668162498089101,2.29296955030392,1.47558764597872,0.0083347557995475,0.355522180857535,,-0.060255438027739,0.241776495883915,-0.350109273625202,-0.178484871436894,-0.142235894777404,0.307770273079941,-0.417269583359425,,-0.0561508364368342,,1.2458733840111,3.2497968057191753,1.5886472772187992,1.9636756888914058,2.362277515742028,-0.2679722599202746,2.9284807421967556,2.9554882369838587,2.8732821137974267,3.4626467613115417,2.099735469836608,2.462925150473272,3.0102267197044434,2.8092400315310444,2.9983638080279302,2.8180698461407596,3.7917225537373165,3.420087828342186,3.6115474441773903,2.9700143855483616,-0.920190827368996,2.0812099770757966
SNU719,-1.05324814297018,-0.457971158082568,-0.555007931346908,-0.11479122956191,1.50475092582197,0.870896639215858,-1.85698482541498,0.28843502283662,0.26178318894931,,0.0452138619814632,-0.350366604786187,-0.261618100537275,0.582812904154675,0.0870831098638023,-0.278722522165301,-0.96650340884721,,-0.0652305475481302,,-0.371495808895931,2.7838006332036276,1.2774611559830917,2.175225472882607,0.5869029411999961,0.6905939237722281,3.1973743152883864,3.24887724758545,3.0801791149314575,3.1189803486414327,1.690802207964027,3.283363094692446,3.746678912440956,2.6638474984224776,2.505542263388072,4.389099065967626,3.6176787901028145,3.7559164140523715,4.882824649600837,1.6276117630129647,0.942094921555688,-0.6507910034997922
CORL23,0.112356514569209,-0.547346850654248,-0.369508686359779,1.34599746863102,-0.618137918064708,1.00826370172562,2.9191814581844,-0.39338466837757,2.65389905116112,,0.241078569050238,-0.28661413528683,-0.612426803076508,-0.565861913424481,0.493215214955938,-0.30847024028096,-0.363634010273047,,-0.32072904070653,,0.592452340188634,2.3794720573124803,2.4627292048432974,2.6366258044238435,-0.8776398926066176,1.7118916073792076,-2.3523584903788715,0.46329995977911526,3.167085564908451,2.698868175027324,2.004150754891991,3.0685597834085123,3.526678121235839,2.9210302788499574,1.8580854543995315,3.400296976418991,3.8008768965673903,3.450853837159545,3.886534926538332,2.5874632381130924,1.0360770928670036,0.9902806970653293
F36P,0.307541082293894,1.39117695487116,-0.0455237947369529,-2.85933212960999,-1.67707083194038,-3.02061133169053,-1.55768354913357,1.39470174922024,-1.22109807916767,,0.867628859046359,1.73309456842137,0.567732324950616,0.072656420643107,-0.36864434045075,0.559468400413588,0.971655074489121,,0.626891921976674,,-2.53000307759512,2.5752728098614726,1.4389105301228515,2.27594641304234,-0.6655903809890739,-0.11825327119978876,4.095617085554073,2.0116925391242138,3.638264876714314,2.9974707615077105,2.6136882382647175,3.214867803470662,3.2641818311645983,2.5940524920487205,2.9943463135549897,3.612924007198418,3.9129665601403585,3.7795881542393985,3.316655679785574,1.6217794414986595,0.28985969969955516,-1.1856320293290785
HEC50B,0.192458921320259,0.136837542403024,0.609227266082535,0.649980407212764,0.687180654656841,0.315902833917638,2.56536504966886,0.443072938540969,0.294082399220938,,0.678935447875378,0.580183829215343,0.416155162159232,0.439814427908631,0.407460301219508,0.234318391155163,0.751727313152746,,-0.168826193170498,,0.794190425987251,2.77824768009146,1.5106910339401083,1.9372326078616253,3.425128728953858,2.2862412571762616,2.563317257079228,2.8700216474250846,3.3127376836344964,3.2578772832176734,2.387725554245117,2.7635795108946906,3.7443827489998736,3.1390400957731206,2.4717200879838246,3.5086966086456006,3.7867635911735404,3.938931697285356,2.408160585542684,1.7324127805071758,-0.3810510709016782,1.9778461512559968
KNS81,-0.233243192452341,-0.254389652253128,-1.25083843083645,-0.971071692117268,-2.12108826323189,0.784117409735347,-0.78911348809302,-1.14939884426125,-0.0485053447388757,,-1.15756650248236,-1.3639849174492,-0.723093907114098,-0.830770785868827,0.322997106326766,-0.557449522216742,-0.788289758079177,,-0.713495439517492,,-1.16842753949182,2.981897006097518,0.8705064455240848,2.4934616181366107,2.005507016021862,3.463060451970853,-2.925417343038995,-1.2973864503545693,3.475772863563782,2.066571577843213,2.208506254777412,2.4272157412567386,3.30800695359581,2.542711613828574,2.3645828892218645,3.287270650894943,3.6265890706866575,3.6687583761177143,2.55810289692294,2.336725616113777,2.801249062732993,0.061753396275482215
OCIAML5,-0.0611549801325237,0.322258027704105,1.62156450694642,-2.12587490684084,0.767522701354518,-1.94538085558614,-0.857248421290024,2.39101602369743,-1.30215532164846,,-0.0611322107513421,0.379655174959654,0.363238060406243,0.134280424604352,-0.674509911136246,0.372897384667882,0.418976805943032,,0.389230310269158,,-1.60200648992245,2.918986209308675,1.7505085632940043,2.5044478049948355,-1.0502336377300627,3.5451158909231646,-2.7415537285517684,-1.8237889811606374,3.7547538013883592,2.7014685897366557,2.2215637399366264,3.4881545905180515,3.783709973445022,2.588094807584169,2.6286967003154795,2.830615855855637,3.1898012253815797,3.6564259913822137,2.581579537048261,1.8166146702262311,-3.4696957325874154,3.1509951917576196
TE10,-0.6776812315695,-1.33343682886307,-1.38733296737144,-0.327342188621276,-1.81101201648782,1.92616797423654,-0.645397224076247,-1.51628997337039,0.55703337546444,,-1.17900594915215,-1.81855920875927,-1.7566846348748,-1.84182414062891,0.639781919186681,-2.11575900434879,-1.56350117433618,,-0.977573711480904,,-1.90896545877061,2.354589134740841,0.8013017891021478,1.6801554291983856,0.8181176578962996,1.8285702294942046,3.925781916009507,3.2899342948702333,3.284491265919305,3.72147006354687,2.0846492082153154,3.4116195483779927,3.34262149309117,2.6359023579219576,2.2422882299588327,3.470471546915639,3.4623269739987292,4.28122377267144,3.901572589553305,1.3526936262632583,0.7154466880547123,0.25050187602749685
WM115,0.676688238191683,0.399876112684468,0.431543980403491,2.16277267558332,1.22257331273543,-2.21976062250865,-0.40372457646972,-0.704266030761945,-1.15178594542538,,0.476026890606577,0.941534908246099,1.50989103222188,1.27737551371539,0.0688316550419739,1.07348228920302,1.01358870925627,,0.725845368427618,,4.02717671710957,2.1378495910666135,1.2734643514535193,2.0738195176773444,4.3956003436519175,4.350086950380705,-2.032405295678407,2.49899034071814,3.4230534547502325,2.892064768389227,2.392498920462845,3.1748277989665663,3.7939554292939603,3.411787771660162,2.0908808624470137,3.3925702749616367,3.931780533668163,3.5279005146930977,4.490851891179091,1.5540774107927224,4.356948541545433,3.6053157633816104
EOL1,1.53387017558378,0.771911845344981,0.834599936894033,-2.08872511723581,-0.402065450516653,-2.00968781963755,-1.90592161984259,1.39057879913098,-1.63882731643456,,0.443586515371168,1.17602663247718,0.906356590842967,-0.0802096230129933,-0.836831322190742,0.978158614354419,0.534338904047203,,-0.193969606607329,,-2.79531720623433,2.937880678342868,0.6698273752383285,1.3842322364014426,2.486555290033525,2.6889081555738437,3.643939617909087,3.347188121675055,3.0770726004938322,3.638680297781084,1.9793214377145765,3.294673226275186,3.547661452198399,2.9043184929176755,1.371685671943952,3.231140307688183,3.881215283611125,3.074478756876226,2.888670311256407,0.8031444299342944,1.7828330806337063,1.0832955845562164
SW1573,-0.138837878595087,0.123169495386134,-0.4660085897622,-1.68353486892186,-0.495285681410534,1.21912541797485,-0.508630546192834,0.355358633222955,-0.216002655748046,,0.0569831519599164,0.803486952593498,-0.905862655956945,-0.49679235177395,-0.0858441156250016,0.120285170556962,0.0538133562766133,,-0.27046710533676,,1.61681753663578,2.475192957600361,1.3577174017128797,1.748975481813434,1.387987926228589,0.08625108804322092,3.2635393910940134,2.760908270590389,3.0720125274515104,2.357035398772817,2.0316683602081524,2.8846219259155577,3.6899388927106265,2.701307520234818,2.4249354602715063,3.5648286922346304,3.375243473973441,3.1847439018314887,3.6489216693901314,2.185863618681984,1.2154437606202089,0.5054190344666901
HEL9217,0.0063000324636102,-0.0812271651810154,1.74972618513487,-0.563693867035479,-0.219560254433452,-2.09959951120509,-2.2527874467997,1.97481557249992,-1.08286854438207,,0.96549323565949,-0.300028225511573,0.344550521040548,-0.137242084470639,-0.881143303601735,0.329391245698364,-0.238357651253207,,0.572764220827542,,-2.34288008567414,3.2432093486036417,0.7990735361001864,0.9758983661457825,1.406993645122797,-0.027575739810236498,2.4516169798400247,2.464703942470481,3.160962773419727,2.467319566360949,2.304772698439458,3.2453931131882405,3.3695415822581443,2.4070622185777313,1.910328862291062,3.285984789583295,3.4155538328787745,3.7687644570450414,3.952308536077387,1.3127473854243796,1.1704956453415563,-1.8873214807393226
K029AX,0.0926364171308846,-0.0035697165589376,1.01762241777042,3.68486094430608,0.0488888990791869,-2.02749925023083,-0.493796177337339,-0.338368187242143,-0.690537926767761,,0.798908780588876,1.28420269753063,1.13789581518059,1.05421129357416,-0.663939697390266,0.205715736699392,-0.083221585791495,,-0.225788253088035,,3.24387369286984,2.8757994287129076,2.1514400583531073,2.3740030216514945,-1.596447652395856,-3.1455672793136467,-2.876382465926076,0.5391973139017062,3.6363274731758772,2.002368794304798,2.2463205148580347,3.232885233241264,3.8236244849815444,4.231209558875885,2.4705456897278832,3.675089812530383,3.575450363766516,3.571187664294525,3.291401116672425,2.2606155653093882,1.036289976590718,2.495698210866199
JHOS2,0.116612881272189,0.96844416443175,0.592089244201334,-0.44567855049946,0.691247758048039,1.20845944773249,4.24626847626732,-0.80204215005079,0.577226094432166,,-0.370664099422619,0.149261910804403,1.03755013339357,1.37853925909614,0.353932890542707,0.334555511568825,1.40376839015864,,0.288896910641174,,1.47628059000591,3.0261838810098194,1.7829087502467595,2.0099239789951007,2.1535536209679806,2.6209588209124095,2.9336547217457807,3.8687730658332233,3.2817642353216665,2.2090795837917017,2.280955858466157,3.2689984342714116,3.8946102800400015,2.727467133112492,2.5874406746816447,3.479475456363271,4.250896642093139,4.609441052838737,3.0161670539404724,2.112640554966537,3.2691772274937225,3.9696086613205432
SNU685,0.476675279971408,0.253255393425516,0.265557960033713,1.16507433377793,-0.357598280074956,0.708182682126048,1.62404445565454,0.411265998301259,1.41357971093533,,-0.127156583153869,0.242341151469378,0.0289736266585643,0.179212356883088,1.89859278090483,0.482225505900949,0.202085248981498,,0.135503128970525,,-0.433791442434181,2.337749513581665,1.5868630059205047,1.8939489625045067,2.749965997203352,5.011481602542881,3.265637265903091,-1.6901600175124631,3.4701449187881868,2.372549492394884,2.132026876024164,2.991849746289766,3.385037511462631,2.518720142031008,3.1559488045653845,3.006959017168457,3.376809056105122,2.938108457313497,3.3434905821921714,2.627375071269708,2.8273195390712846,2.8717947126007894
NIHOVCAR3,-1.51164389441856,-1.21817493451222,-1.70652936334118,-1.41094002828726,-0.298378418172623,1.56550280068635,-0.799445777311157,-0.730165956468952,1.34934943210959,,-1.15994588899079,-1.7795431115802,-1.15952596592902,-1.16572219367413,-0.1780064600249,-1.00706971132076,-1.27947546547483,,-0.326146576227779,,-1.78030315368121,2.8491156413808127,1.3819072518133522,2.0910377944877303,3.5105150574241066,3.8635383945725454,3.478068912619528,4.879736623292497,3.2840304062017145,3.047261540097922,1.809463490762024,3.676358898060002,3.3715900449094973,2.799504471585467,2.466080545537951,2.9967817226895623,3.528273399785685,3.3799260763862713,4.133297611351435,1.6478198123434362,4.381580285074718,3.5855557516320014
SAOS2,-0.898089115596377,-0.116071360675406,-1.22582409020047,-1.75722109868595,-0.194740175270219,-0.250613616490635,-0.537136702091831,-0.840098677284239,0.597294847087175,,-0.684139973545363,-1.35827187283587,-1.25338635013072,-1.33813294567587,0.729801710143373,-1.38517003797532,-0.666685412820331,,0.0160043332569615,,-1.77427138741766,2.8765939449028206,1.8419613348905703,2.2176925605760807,-1.9424800386161485,4.392542399698421,-0.725108546648004,3.9639586934367244,3.3273857758440024,2.2088138284519694,2.139232875231549,2.8553201198372458,3.462693780233532,2.846588206366033,2.7444785577157615,3.429071918428135,3.5052180000584365,3.3578618140956547,4.717408991877945,2.4555379128162413,2.9134967467422843,2.407422471839668
TE4,-0.136029687669874,-0.301998302246442,-1.90429373397294,1.28161464327867,0.002604432724578,0.989978511725406,0.773524037358695,-1.06093475945129,0.623413575620856,,-0.164172486007215,-0.375968272292213,-0.843574535991831,-0.382233636411459,0.226641542550129,-0.729728285503423,-0.810566176612311,,-0.246129005060454,,-0.240800971448295,2.1391598705839465,1.3415532385066593,1.2127888287303814,0.4310808716992735,1.3267115401904097,3.9424532724940846,2.569753185198119,3.082941547627368,2.7326972842008455,2.1216661520743827,2.9935849697464567,3.465795276037101,2.2335157900148537,2.4472480492346067,2.49775706176682,3.179935392432609,3.192605768767757,3.367688856189832,2.1116957372091685,0.9347787699862863,-2.6250753348717604
JHH1,0.122447224277437,0.845325670451521,-0.648763641371701,-0.20487883301255,,-0.0751350115393034,-1.36404301038447,0.51071739025601,-0.0940636097108579,,-0.254334154734836,-0.605645890104676,0.627587998434216,0.606026862982316,-0.158471767225014,0.174954868580094,-0.284666063365583,,0.0963212956237971,,-0.875476909532086,2.731740685713769,1.2470409144388803,1.3465525121989506,-2.0603450459888477,2.7290090224934236,3.1737571126631696,3.7843237158379694,2.761906873892921,3.2239867418527504,1.0096681359793913,3.357802636009631,3.7220772582173747,3.0916013880343143,2.7761760301498106,3.3141314577303227,3.3416349039042905,2.9250951939545504,4.155353423934421,2.159267687443996,2.88744525764632,1.2338305909933958
SW1271,-0.536614629027973,-0.0565268848338403,0.131209534737206,-0.218383984546769,,-0.647082960756897,1.04326652759016,-0.354838215662743,-0.129101122089952,,0.43816181766149,0.333736290465178,-0.313256754393888,0.0409271727324625,0.0417273013108536,0.23839396017194,0.48468616409147,,0.0495694139103044,,1.80863792056969,2.6173228374692523,1.5779204131974052,2.1901775832745014,-0.06204350295235514,0.05396721626994241,2.7563322997202584,3.4772475142198473,3.0198051819722687,2.6188036005879907,2.298138220295279,3.351408218659514,3.369245651985415,2.7820067332180396,2.278003424249178,3.5457593795191187,3.783302877229374,3.6250580091491154,4.173733209891172,1.9113364503571582,1.9177795978061365,-0.4948374518057655
NCIH226,-0.0945277610265397,-1.14023498528807,-1.19255161630422,0.0032887543862609,,1.59225270680341,-1.67464538359841,-0.887805987270666,-0.182205271683471,,-1.47525024457968,-0.997616406039024,-1.07564369263108,-0.453741393999904,0.168257794315473,-0.26042494038144,-0.695416250172265,,-0.275935696259044,,-0.218621029679008,2.9371599193949236,1.672326322887566,3.0264651435896877,-1.8334693578096053,3.5685773106681844,2.9632245775961397,4.023231587761393,3.5461400835955197,3.5531656818303468,2.5533360292097806,3.5821569001918694,4.013615229986974,4.066680413989568,2.0979995221754235,3.5361099034219277,4.0483128400509605,3.3380765218344273,5.288423584095978,2.0542775680162864,0.40978244166376515,2.1559453023532624
REC1,0.548448269606743,0.704076659052616,1.46919484612331,-0.560231129472112,,-1.91814509991191,-1.15700357134917,2.51396627154635,-0.320136611222703,,0.114058259317364,0.768034232072875,-0.13207794277273,0.487380614640614,-0.599461187207403,-0.152224683632067,-0.0952510623758528,,0.45238192188215,,-1.59653277353953,2.6402780128496652,2.3471281557447172,2.2131810376493553,-1.7823459160776307,4.305387191819482,-2.419804537497763,0.9345627766616038,3.748885060850651,2.573482080785008,2.597267605090571,2.830155733148133,3.7032432983990606,2.64608968737939,2.3033048339183946,3.4395715827790467,3.783612194504936,3.838277429139571,2.7427350015140557,2.0329839050517133,2.487843998219744,-2.757181623493606
HT1080,0.599407052404522,0.385900069695823,0.500468365499804,0.0524034261804061,,-0.714399938080238,2.04903048871339,-0.0787192077822813,-0.38174743530964,,1.03550824617924,0.692748760867576,0.6739575074508,0.0036536501535406,-0.421212753619696,0.554864880812409,0.983662661532776,,0.272281084986878,,0.582638871355553,2.57035778245146,1.6002901993970617,1.4151271717379388,2.159733833589251,3.924000982187553,2.039898676641208,2.922666834696609,3.344468287416066,2.0113955431956914,2.640720231940765,3.181273641189144,3.557040913520809,2.628956487435829,2.3323477579493206,3.2563681220939626,4.176999240344289,3.7550907940596177,3.4076332933473603,1.739881793596726,2.3834182574050926,1.8770254349844437
KYSE30,-0.975628327924759,-0.639620757223997,-0.907524150137183,1.01549189882993,,3.10525457450413,-0.24916375874277,-0.636664303926112,0.268247280735573,,-0.608335015791623,-0.207956590796205,-0.842768393099423,-0.641713140417004,0.394608900327641,-0.895579376469676,-1.16407799419962,,-0.546631795283127,,-0.762686797802427,2.5759958124082547,1.3380542956184385,1.7728280623091655,1.8068927151791958,2.749275314359188,3.199146474887173,3.7202545670291807,2.924499395123693,3.481547734315814,2.4426165642604203,3.2387686441753902,3.321656214862632,2.487278833933056,1.829210990078038,2.7156016172550443,3.853132504155171,3.9781065823520625,3.3966738324900203,1.9156291289343526,0.6403422178615761,0.9426132349832302
U2OS,0.230121508053447,-0.332046511315949,-0.31352943389862,-1.12712662500022,,-0.0055920628983595,-0.0046490029141264,-0.117437572069424,-0.337459797630786,,0.432336093926391,0.0056385467521017,1.0670271711172,-0.130919082233037,0.338531910685511,0.178575858457651,0.6118918201304,,-0.0546614277907205,,-1.63256479176774,2.896464271895322,1.6431453786097427,1.692274252741227,1.9043810593640849,1.2390609517183808,2.6434405663250127,3.8172770664100453,3.083120246289207,2.6952891237995957,1.5300266720098141,3.1222283512850098,3.5649249138387185,1.9678351723348244,2.5890489236905823,3.340608384211165,2.79427070988245,3.4883959633501145,4.848845510471714,1.8650703380650353,1.9462529474360912,-0.3245881331477609
GB1,-0.547663957276682,-0.801049835906787,-0.258404839165703,-0.582527856259323,,-1.04583916252673,0.357018830098908,-0.169701562847549,0.706020011363415,,0.225921288446164,0.117802466968279,0.30941809111014,-0.750287986494574,0.603158444406961,-0.458991911861288,-0.606759437519363,,-0.660881272377939,,0.322651621205109,3.0419047287967675,2.4986616150203362,2.8650596479013393,-0.22137262033854466,2.7789000140723026,4.0832128337935485,3.5383268766789002,3.303102996218575,1.6748004689612326,2.810979764388162,2.677831514518209,2.789832932517552,2.8656748397409686,2.2713606443333725,4.155273451469996,4.185179591947746,3.1968755845885335,4.6282419735558475,2.879529863051243,1.507369748810242,2.279132211619268
IALM,0.0020983342932842,0.154927183517922,0.611960239100251,0.0464592897591998,,0.430233937087844,1.81946775823472,-0.437519006963023,0.982163123166292,,-0.0860705055002574,-0.34263546592767,-1.06831838825804,-0.175832405477214,0.124959551844405,-0.0567105408946826,0.228469999731422,,-0.169068387612423,,0.517264664943816,3.128018516301051,1.4399678206656665,1.4668922992398556,3.6313350834492923,3.2897815323839317,-1.7404638748431494,1.2065754145957501,2.7714881167957484,3.010275998994832,2.442242682098504,3.2487685519331695,3.8883182547414936,2.8947897619060123,2.4838477560244954,3.03399579797904,3.8207209822213506,3.3656807333162884,3.2974170982608833,1.9960816716349281,2.9483890620434705,1.6584737607064357
CMK,0.821437692066407,0.204513862085399,0.311260544943871,-2.17939869022036,-1.68129231415691,-2.83069144213045,-2.29726790490246,1.46279223568482,-2.46273020760775,,0.0263701604942288,0.179668911975541,0.51683125728303,-0.149713375832289,-0.266022443005215,0.704463357681655,0.440545013449146,,2.35345661192762,-0.628186061467217,-2.26879221682773,2.7331199783294147,2.092731586504459,2.2401989205579502,2.2445628944347624,5.620404488898992,-2.1649210017445126,0.25271012051588243,3.7302445011544765,2.5941197347613167,2.719207723798087,3.3002677757497625,3.7738155542053162,2.6570726463373426,2.9291383081040068,3.6306675443655223,3.483545123010909,3.6890919315390094,1.8971789831454497,2.320935686206639,-2.485514434451685,2.856642605152037
COLO829,-0.647084733701737,0.182319397164915,0.658749293651546,3.13530525845659,1.43998318577914,-2.41673190437905,-0.551114324092507,-0.174194187436432,0.787314427263157,,-0.523234203491315,0.419185307634086,0.0998725446947076,0.0431924449727538,-0.288665395302596,-0.356998680473152,-0.794964839368498,,-0.256274997557078,1.14178157585906,3.21336953436978,2.9959722447585984,1.4157317967735077,1.4719352160397172,3.9099508600169672,2.9157849779952407,3.974719831686346,3.42019576407147,3.452042575667724,3.7097770699266093,1.9835224265119993,3.8670591117405557,4.009717612951181,2.2482777873502675,2.410802523780728,3.1057205645222195,3.9080932942172963,2.896364874354777,4.286362017063898,1.7778937833664166,3.573911826474384,1.704380752050006
